#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Rps20	Rps5	10090.ENSMUSP00000120528	10090.ENSMUSP00000104179	0	0.943	0.800	0	0.988
Rps20	Rps28	10090.ENSMUSP00000120528	10090.ENSMUSP00000134615	0	0.945	0.800	0.128	0.989
Rps20	Rps24	10090.ENSMUSP00000120528	10090.ENSMUSP00000152944	0	0.945	0.800	0.262	0.991
Rps24	Rps25	10090.ENSMUSP00000152944	10090.ENSMUSP00000079180	0	0.945	0.800	0	0.988
Rps24	Rps6	10090.ENSMUSP00000152944	10090.ENSMUSP00000099878	0	0.942	0.800	0.746	0.996
Rps24	Rps5	10090.ENSMUSP00000152944	10090.ENSMUSP00000104179	0	0.945	0.800	0	0.988
Rps24	Rps28	10090.ENSMUSP00000152944	10090.ENSMUSP00000134615	0	0.945	0.800	0	0.988
Rps25	Rps5	10090.ENSMUSP00000079180	10090.ENSMUSP00000104179	0	0.943	0.800	0	0.988
Rps25	Rps6	10090.ENSMUSP00000079180	10090.ENSMUSP00000099878	0	0.942	0.800	0	0.988
Rps25	Rps28	10090.ENSMUSP00000079180	10090.ENSMUSP00000134615	0	0.945	0.800	0	0.988
Rps28	Rps6	10090.ENSMUSP00000134615	10090.ENSMUSP00000099878	0	0.942	0.800	0	0.988
Rps28	Rps5	10090.ENSMUSP00000134615	10090.ENSMUSP00000104179	0	0.943	0.800	0	0.988
Rps5	Rps6	10090.ENSMUSP00000104179	10090.ENSMUSP00000099878	0	0.942	0.800	0.284	0.991
