#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Nrn1	Olfm2	10090.ENSMUSP00000040900	10090.ENSMUSP00000034692	0	0	0.900	0	0.900
Nrn1	Olfm3	10090.ENSMUSP00000040900	10090.ENSMUSP00000060985	0	0	0.900	0	0.900
Nrn1	Shisa6	10090.ENSMUSP00000040900	10090.ENSMUSP00000071025	0	0	0.900	0	0.900
Olfm1	Sacm1l	10090.ENSMUSP00000028177	10090.ENSMUSP00000026270	0	0	0.900	0	0.900
Olfm1	Olfm2	10090.ENSMUSP00000028177	10090.ENSMUSP00000034692	0	0	0.900	0	0.900
Olfm1	Olfm3	10090.ENSMUSP00000028177	10090.ENSMUSP00000060985	0	0.222	0.900	0	0.918
Olfm1	Shisa6	10090.ENSMUSP00000028177	10090.ENSMUSP00000071025	0	0.222	0.900	0	0.918
Olfm2	Sacm1l	10090.ENSMUSP00000034692	10090.ENSMUSP00000026270	0	0	0.900	0	0.900
Olfm2	Shisa6	10090.ENSMUSP00000034692	10090.ENSMUSP00000071025	0	0	0.900	0	0.900
Olfm2	Olfm3	10090.ENSMUSP00000034692	10090.ENSMUSP00000060985	0	0	0.900	0	0.900
Olfm3	Sacm1l	10090.ENSMUSP00000060985	10090.ENSMUSP00000026270	0	0	0.900	0	0.900
Olfm3	Shisa6	10090.ENSMUSP00000060985	10090.ENSMUSP00000071025	0	0	0.900	0	0.900
Sacm1l	Shisa6	10090.ENSMUSP00000026270	10090.ENSMUSP00000071025	0	0	0.900	0	0.900
